,ID,Registry_Date,Birth_Year,Age,Education,Marital_Status,Country,Income,Last_Purchase,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complaint,TotalMnt,TotalDependents,TotalPurchases
1658,1672,2014-03-01,1974,41,Doctorate,In a relationship,South Africa,65640.0,74,0,1,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,461,1,15
1659,7254,2013-12-27,1969,46,Bachelor,In a relationship,South Africa,38361.0,74,1,0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,1,10
1660,8775,2013-12-27,1969,46,Bachelor,In a relationship,Australia,38361.0,74,1,0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,1,10
1661,9543,2013-11-14,1985,30,Bachelor,Married,Spain,19986.0,74,1,0,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,22,1,4
1662,7093,2013-11-14,1985,30,Bachelor,Married,Spain,19986.0,74,1,0,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,22,1,4
1663,2894,2013-10-29,1985,30,Bachelor,Single,Spain,72903.0,74,0,0,1067,138,750,0,19,39,1,7,5,8,4,1,0,0,1,1,1,0,2013,0,21
1664,5956,2013-10-16,1948,67,Doctorate,Divorced,Australia,45072.0,74,1,2,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,284,3,16
1665,1921,2013-10-03,1967,48,Doctorate,Married,Spain,59062.0,74,2,1,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,71,3,7
1666,5057,2013-09-14,1961,54,Masters,Married,Spain,61794.0,74,0,1,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,611,1,20
1667,10260,2013-08-26,1965,50,Masters,In a relationship,Spain,45143.0,74,0,1,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,311,1,15
1668,2262,2013-08-26,1965,50,Masters,In a relationship,South Africa,45143.0,74,0,1,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,311,1,15
1669,7930,2013-08-19,1969,46,Masters,Single,Spain,26877.0,74,0,0,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,268,0,12
1670,1461,2013-07-28,1965,50,Doctorate,Divorced,Canada,36921.0,74,1,1,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,38,2,7
1671,7514,2013-07-03,1956,59,Associate,In a relationship,Australia,54342.0,74,1,1,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,177,2,12
1672,6461,2013-05-19,1969,46,Masters,Single,Spain,62772.0,74,0,1,581,49,157,43,8,108,1,5,6,11,2,0,0,0,1,0,0,0,946,1,23
1673,257,2013-04-28,1959,56,Doctorate,Married,Spain,75032.0,74,0,1,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,1215,1,20
1674,9460,2013-04-18,1963,52,Bachelor,Married,Spain,22419.0,74,0,0,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,162,0,8
1675,3855,2013-04-18,1963,52,Bachelor,Married,Canada,22419.0,74,0,0,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,162,0,8
1676,367,2013-02-19,1978,37,Associate,Married,Canada,36550.0,74,1,0,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,577,1,20
1677,9265,2013-01-09,1953,62,Bachelor,Married,South Africa,75027.0,74,0,1,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1390,1,21
1678,1990,2012-11-05,1974,41,Doctorate,Single,Spain,63159.0,74,0,0,965,34,586,89,86,37,1,3,5,8,3,0,0,1,0,0,0,0,1797,0,17
1679,3594,2012-11-05,1973,42,Masters,Married,Canada,54108.0,74,1,1,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,747,2,32
1680,9292,2012-10-26,1952,63,Bachelor,Married,Spain,81795.0,74,0,0,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,1382,0,23
1681,6218,2012-10-20,1965,50,Bachelor,Married,Spain,59594.0,74,0,1,457,4,29,0,0,9,1,8,1,7,7,0,0,0,1,0,0,0,499,1,17
1682,6528,2014-06-05,1982,33,Masters,In a relationship,Spain,18492.0,75,1,0,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,10,1,4
1683,10164,2014-04-03,1958,57,Bachelor,Single,Spain,94472.0,75,0,1,1017,33,417,108,100,16,1,5,5,5,5,0,0,0,1,1,0,0,1691,1,16
1684,9937,2014-01-02,1979,36,Bachelor,Single,United States,70337.0,75,0,0,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,576,0,17
1685,274,2013-12-23,1973,42,Bachelor,Single,Germany,34853.0,75,1,1,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,34,2,7
1686,5250,2013-10-30,1943,72,Masters,Widowed,Australia,50943.0,75,0,0,532,126,490,164,126,126,1,5,5,11,1,0,0,0,0,1,1,0,1564,0,22
1687,11010,2013-08-30,1984,31,Doctorate,Single,Spain,16269.0,75,1,0,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,44,1,9
1688,6969,2013-08-07,1982,33,Bachelor,In a relationship,Australia,50272.0,75,1,0,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,233,1,13
1689,10735,2013-07-31,1971,44,Bachelor,Single,South Africa,22804.0,75,1,0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,1,5
1690,5068,2013-07-31,1971,44,Bachelor,Single,Spain,22804.0,75,1,0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,1,5
1691,9974,2013-07-12,1974,41,Bachelor,Married,South Africa,30631.0,75,1,0,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,70,1,7
1692,7053,2013-06-29,1966,49,Doctorate,Single,South Africa,78420.0,75,0,0,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,1453,0,22
1693,3179,2013-06-16,1980,35,Bachelor,Single,Spain,81741.0,75,0,0,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,1572,0,19
1694,8082,2013-05-21,1971,44,Bachelor,Married,Australia,25721.0,75,1,0,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,1,0,34,1,5
1695,1362,2013-03-04,1972,43,Bachelor,Single,Germany,31907.0,75,0,0,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,449,0,14
1696,6768,2013-01-12,1962,53,Bachelor,Divorced,Canada,37859.0,75,1,2,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,36,3,6
1697,2375,2012-09-25,1972,43,Bachelor,In a relationship,Spain,30261.0,75,1,2,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,22,3,4
1698,6856,2012-09-03,1979,36,Bachelor,In a relationship,Germany,21645.0,75,1,0,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,65,1,9
1699,4066,2014-05-11,1978,37,Associate,Divorced,Spain,21282.0,76,1,0,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,46,1,7
1700,4333,2014-03-23,1954,61,Bachelor,In a relationship,India,32144.0,76,1,1,41,0,10,0,0,3,4,2,1,3,7,0,0,0,1,0,0,0,54,2,10
1701,2948,2014-03-01,1954,61,Masters,Divorced,Canada,62637.0,76,0,1,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,185,1,10
1702,4927,2014-01-15,1971,44,Bachelor,In a relationship,South Africa,16626.0,76,2,0,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,68,2,9
1703,7426,2013-11-07,1971,44,Associate,Married,Spain,54690.0,76,1,1,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,198,2,12
1704,8360,2013-11-07,1971,44,Associate,Married,Spain,54690.0,76,1,1,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,198,2,12
1705,4058,2013-10-12,1955,60,Doctorate,Single,Spain,61284.0,76,0,0,618,15,106,20,7,45,1,11,2,8,6,0,0,0,1,0,0,0,811,0,22
1706,10755,2013-09-02,1976,39,Associate,Married,Australia,23718.0,76,1,0,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,81,1,9
1707,8414,2013-08-17,1962,53,Doctorate,Single,Spain,33419.0,76,0,1,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,86,1,8
1708,6810,2013-05-28,1983,32,Bachelor,Divorced,South Africa,82025.0,76,0,0,267,98,606,48,70,98,1,3,2,6,1,0,0,0,0,1,1,0,1187,0,12
1709,3839,2013-05-03,1958,57,High School,Single,Spain,15056.0,76,1,1,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,88,2,12
1710,3483,2013-04-06,1958,57,Bachelor,Married,Canada,48192.0,76,0,0,1039,43,204,153,58,29,3,2,8,12,8,1,1,0,1,0,1,0,1526,0,25
1711,238,2013-01-23,1967,48,Associate,In a relationship,Spain,67309.0,76,1,1,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,1082,2,39
1712,591,2013-01-20,1957,58,Bachelor,Widowed,India,66033.0,76,0,1,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,677,1,20
1713,5063,2012-12-18,1977,38,Bachelor,Single,Spain,28769.0,76,1,0,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,191,1,12
1714,4303,2012-12-08,1957,58,Doctorate,In a relationship,Canada,6835.0,76,0,1,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,137,1,1
1715,2258,2012-12-04,1986,29,Bachelor,Married,Spain,32880.0,76,1,0,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,42,1,5
1716,7301,2012-11-17,1982,33,Associate,Single,Spain,23616.0,76,1,0,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,0,79,1,8
1717,11121,2012-11-10,1981,34,Bachelor,Married,India,19419.0,76,1,0,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,70,1,11
1718,5287,2014-06-19,1973,42,Bachelor,Married,Spain,34961.0,77,1,0,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,79,1,10
1719,6457,2014-05-29,1976,39,Bachelor,Divorced,South Africa,64892.0,77,0,1,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,902,1,24
1720,3559,2014-05-10,1988,27,Associate,Married,India,16248.0,77,1,0,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,57,1,9
1721,5577,2014-05-03,1983,32,Bachelor,In a relationship,Spain,43776.0,77,1,0,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,23,1,4
1722,641,2014-04-04,1967,48,Bachelor,Single,India,52074.0,77,0,1,59,0,12,0,0,48,1,2,2,2,4,0,0,1,0,0,0,0,119,1,7
1723,954,2014-03-27,1960,55,High School,Widowed,Australia,22123.0,77,0,0,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,102,0,7
1724,1834,2014-03-08,1978,37,Masters,Single,South Africa,35544.0,77,1,0,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,67,1,6
1725,8789,2014-01-11,1989,26,Associate,Married,Spain,59060.0,77,1,0,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,274,1,14
1726,10584,2013-12-02,1976,39,Bachelor,Married,Spain,65665.0,77,0,1,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,945,1,24
1727,2337,2013-10-24,1971,44,Bachelor,Divorced,Spain,29819.0,77,1,0,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,39,1,9
1728,6071,2013-07-19,1989,26,Bachelor,Single,Spain,81217.0,77,0,0,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,1157,0,22
1729,295,2013-07-19,1989,26,Bachelor,Single,Spain,81217.0,77,0,0,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,1157,0,22
1730,10203,2013-06-30,1990,25,Bachelor,Single,Spain,26095.0,77,1,0,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,42,1,5
1731,3968,2013-06-28,1970,45,Associate,Divorced,Canada,65706.0,77,0,0,918,10,129,13,0,129,1,11,3,12,7,0,1,0,1,1,1,0,1199,0,27
1732,4037,2013-06-14,1976,39,Bachelor,Divorced,South Africa,31859.0,77,1,0,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,20,1,4
1733,6932,2013-04-13,1941,74,Doctorate,Married,Spain,93027.0,77,0,0,1285,42,716,55,0,21,0,7,10,5,2,0,0,0,0,1,0,0,2119,0,22
1734,10159,2013-03-31,1970,45,Bachelor,Divorced,Australia,58710.0,77,0,1,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,1185,1,31
1735,1177,2013-01-26,1966,49,Masters,In a relationship,Spain,49618.0,77,1,1,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,129,2,11
1736,9426,2013-01-12,1964,51,Masters,Single,Spain,58308.0,77,0,1,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,900,1,15
1737,10637,2013-01-01,1964,51,Bachelor,Married,Spain,40800.0,77,1,2,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,99,3,8
1738,10826,2012-12-28,1959,56,Bachelor,Married,Spain,18690.0,77,0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,0,5
1739,4086,2012-12-28,1959,56,Bachelor,Married,Germany,18690.0,77,0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,0,5
1740,10304,2012-12-28,1959,56,Bachelor,Married,Spain,18690.0,77,0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,0,5
1741,7998,2012-12-11,1958,57,Bachelor,In a relationship,India,28087.0,77,1,1,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,112,2,9
1742,10992,2012-08-29,1967,48,Bachelor,In a relationship,South Africa,75702.0,77,1,1,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1148,2,26
1743,6383,2014-05-25,1971,44,Doctorate,In a relationship,South Africa,32892.0,78,1,0,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,46,1,8
1744,10536,2014-05-25,1971,44,Doctorate,In a relationship,Spain,32892.0,78,1,0,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,46,1,8
1745,6036,2014-03-17,1959,56,Masters,In a relationship,Spain,89120.0,78,0,0,1168,92,408,72,129,55,1,5,6,7,1,0,0,0,0,1,0,0,1924,0,19
1746,11092,2014-03-02,1961,54,Bachelor,Married,South Africa,27116.0,78,1,1,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,41,2,7
1747,538,2014-02-10,1989,26,Bachelor,Single,South Africa,46107.0,78,1,0,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,125,1,7
1748,10022,2014-02-09,1973,42,Doctorate,Single,Spain,54466.0,78,1,1,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,16,2,4
1749,10157,2014-01-25,1965,50,Bachelor,Single,Canada,59686.0,78,0,1,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,274,1,12
1750,3503,2013-12-02,1950,65,Bachelor,Divorced,South Africa,82460.0,78,0,0,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,974,0,15
1751,146,2013-11-15,1960,55,Doctorate,Single,Spain,76045.0,78,0,0,760,53,400,17,93,0,1,4,5,11,2,1,0,0,0,0,0,0,1323,0,21
1752,5538,2013-10-08,1975,40,Bachelor,Divorced,Spain,83829.0,78,0,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,0,1,1,0,1862,0,17
1753,3910,2013-10-08,1975,40,Bachelor,Divorced,Spain,83829.0,78,0,0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,0,1,1,0,1862,0,17
1754,4227,2013-09-06,1968,47,Masters,In a relationship,Spain,32889.0,78,1,1,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,55,2,9
1755,6634,2013-08-07,1979,36,Masters,Divorced,South Africa,33462.0,78,1,0,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,54,1,6
1756,8916,2013-07-23,1975,40,Bachelor,Divorced,South Africa,36627.0,78,2,0,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,16,2,4
1757,6460,2013-07-13,1982,33,Bachelor,Married,India,28718.0,78,1,0,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,57,1,7
1758,5883,2013-05-26,1972,43,Bachelor,Married,Spain,77981.0,78,1,0,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,664,1,21
1759,10091,2013-05-20,1956,59,Bachelor,Single,Spain,60230.0,78,0,1,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1067,1,17
1760,697,2013-03-12,1969,46,Bachelor,In a relationship,Spain,74918.0,78,0,0,972,59,913,25,19,59,1,5,9,6,3,0,0,0,0,1,0,0,2047,0,21
1761,2607,2013-01-11,1953,62,Bachelor,Single,Spain,40464.0,78,0,1,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,630,1,24
1762,8427,2012-11-23,1956,59,Masters,Single,Spain,64857.0,78,0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1540,0,23
1763,217,2012-11-23,1956,59,Masters,Single,Canada,64857.0,78,0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1540,0,23
1764,6202,2012-10-05,1960,55,Bachelor,In a relationship,Spain,63381.0,78,0,1,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,1,26
1765,3856,2012-10-05,1960,55,Bachelor,In a relationship,Spain,63381.0,78,0,1,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,1,26
1766,10648,2012-09-25,1982,33,Associate,In a relationship,Spain,66664.0,78,0,0,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,1289,0,19
1767,5120,2012-09-25,1982,33,Associate,In a relationship,South Africa,66664.0,78,0,0,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,1289,0,19
1768,6749,2012-08-08,1966,49,Bachelor,Single,Spain,86358.0,78,1,1,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,1722,2,18
1769,1584,2014-04-01,1977,38,Bachelor,Married,South Africa,41443.0,79,1,0,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,482,1,20
1770,9559,2014-01-24,1961,54,Doctorate,Married,Canada,57072.0,79,0,1,944,0,60,0,0,30,2,7,5,13,5,0,0,1,0,0,0,0,1034,1,27
1771,771,2014-01-21,1967,48,Bachelor,In a relationship,Germany,54178.0,79,0,1,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,194,1,10
1772,5237,2014-01-01,1950,65,Doctorate,Single,Australia,48767.0,79,1,2,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,63,3,9
1773,2461,2013-12-18,1955,60,Masters,Single,Canada,51124.0,79,1,1,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,43,2,6
1774,5474,2013-11-30,1970,45,Bachelor,Single,United States,43020.0,79,1,0,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,223,1,12
1775,2895,2013-10-23,1963,52,Bachelor,Single,India,49980.0,79,0,1,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,195,1,11
1776,7972,2013-09-17,1955,60,Bachelor,Single,Spain,72906.0,79,0,0,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,1151,0,17
1777,10067,2013-08-10,1976,39,Associate,In a relationship,Germany,25176.0,79,1,1,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,13,2,4
1778,500,2013-08-06,1977,38,Bachelor,In a relationship,Spain,96876.0,79,0,0,908,43,735,40,194,21,1,7,7,9,2,1,0,0,1,1,1,0,1941,0,24
1779,922,2013-05-04,1979,36,Associate,Married,Germany,31086.0,79,1,1,16,2,11,3,0,16,2,1,1,2,8,0,0,1,0,0,0,0,48,2,6
1780,2861,2013-04-16,1983,32,Bachelor,Single,Spain,24072.0,79,1,0,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,23,1,4
1781,375,2013-02-25,1954,61,Bachelor,Divorced,Spain,76773.0,79,0,0,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,1156,0,16
1782,10936,2013-02-13,1965,50,Bachelor,Married,Australia,72190.0,79,0,0,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,1947,0,16
1783,10314,2012-12-16,1948,67,Doctorate,Married,India,83837.0,79,0,0,847,66,119,86,89,111,1,9,10,5,4,1,0,0,1,0,1,0,1318,0,25
1784,4240,2012-11-03,1978,37,Bachelor,Married,Spain,17345.0,79,1,0,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,58,1,7
1785,2674,2012-09-04,1958,57,Masters,Single,United States,75154.0,79,0,1,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0,1143,1,16
1786,2563,2014-06-15,1961,54,High School,Married,India,28249.0,80,0,0,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,43,0,6
1787,8312,2014-06-15,1961,54,High School,Married,Spain,28249.0,80,0,0,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,43,0,6
1788,6999,2014-05-13,1980,35,Masters,Married,India,69661.0,80,0,0,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,834,0,23
1789,7574,2014-05-10,1979,36,Doctorate,In a relationship,South Africa,27922.0,80,1,0,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,41,1,6
1790,5223,2014-04-23,1966,49,Masters,In a relationship,South Africa,45903.0,80,0,1,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,66,1,8
1791,2952,2014-04-16,1977,38,Masters,Single,Spain,36273.0,80,1,0,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,76,1,8
1792,7683,2014-02-25,1968,47,Masters,Married,Spain,70777.0,80,0,1,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,787,1,23
1793,9481,2014-01-28,1976,39,Bachelor,Married,Canada,17148.0,80,1,0,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,68,1,11
1794,9907,2013-12-04,1969,46,Masters,In a relationship,Germany,66476.0,80,0,1,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,1013,1,26
1795,5454,2013-12-01,1979,36,Masters,Married,United States,45057.0,80,1,0,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,50,1,6
1796,3798,2013-11-06,1968,47,Bachelor,Married,Spain,41120.0,80,1,1,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,81,2,9
1797,7281,2013-11-05,1959,56,Doctorate,Single,Australia,55236.0,80,0,0,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,186,0,9
1798,4259,2013-09-24,1986,29,Masters,Single,India,19485.0,80,2,0,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,10,2,4
1799,2549,2013-07-21,1983,32,Doctorate,In a relationship,Spain,21840.0,80,1,0,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,27,1,5
1800,6437,2013-06-19,1985,30,Associate,Single,Spain,41473.0,80,1,0,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,76,1,6
1801,2488,2013-03-23,1956,59,Associate,Divorced,Spain,31395.0,80,1,1,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,64,2,10
1802,3945,2013-03-10,1947,68,Doctorate,Widowed,Spain,68117.0,80,0,1,618,44,215,0,17,36,2,11,8,4,6,0,0,1,0,0,1,0,930,1,25
1803,702,2013-02-15,1975,40,Associate,Widowed,Spain,47682.0,80,0,1,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,521,1,19
1804,9010,2013-02-10,1972,43,Masters,Married,Spain,83151.0,80,0,0,968,147,842,137,42,210,1,5,7,10,2,1,0,1,0,1,1,0,2346,0,23
1805,9710,2013-01-20,1969,46,Doctorate,Divorced,Spain,58086.0,80,0,1,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,792,1,23
1806,1509,2013-01-04,1958,57,Doctorate,In a relationship,Spain,84460.0,80,0,0,152,27,103,106,54,81,0,9,9,4,5,1,1,0,1,1,1,0,523,0,22
1807,9120,2012-12-05,1962,53,Bachelor,Single,Spain,66565.0,80,0,1,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,1065,1,19
1808,5252,2012-10-26,1969,46,Bachelor,Divorced,Spain,23910.0,80,1,0,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,67,1,6
1809,5959,2012-10-15,1968,47,Bachelor,Single,India,35893.0,80,1,1,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,199,2,15
1810,7441,2012-10-06,1973,42,Bachelor,Divorced,United States,71128.0,80,1,0,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1615,1,27
1811,4271,2012-10-04,1989,26,Associate,In a relationship,India,38683.0,80,1,0,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,341,1,17
1812,4095,2012-09-11,1971,44,Bachelor,Married,United States,37150.0,80,1,0,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,467,1,21
1813,8852,2012-08-31,1976,39,Bachelor,Married,Spain,61064.0,80,0,1,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,1080,1,28
1814,7698,2014-05-11,1976,39,Doctorate,Married,India,51650.0,81,0,1,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,191,1,10
1815,4174,2014-04-17,1956,59,Masters,In a relationship,Spain,55249.0,81,0,1,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,130,1,8
1816,3182,2014-03-31,1973,42,Doctorate,Single,India,46854.0,81,1,1,96,1,79,7,1,79,6,5,1,3,8,0,0,1,0,0,1,0,263,2,15
1817,193,2014-02-17,1996,19,High School,Married,Spain,14421.0,81,0,0,0,0,2,3,3,8,1,1,0,2,5,0,0,1,0,0,0,0,16,0,4
1818,5229,2014-02-16,1969,46,Doctorate,In a relationship,Germany,54132.0,81,0,1,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,1,5
1819,5555,2014-02-07,1975,40,Bachelor,Divorced,Spain,153924.0,81,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1820,7732,2014-01-02,1978,37,Bachelor,Married,Spain,64813.0,81,1,0,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,745,1,20
